"","X","word","sentiment"
"8002",8002,"massacre","fear"
"8003",8003,"massacre","negative"
"8004",8004,"massacre","sadness"
"8005",8005,"massage","joy"
"8006",8006,"massage","positive"
"8007",8007,"master","positive"
"8008",8008,"masterpiece","joy"
"8009",8009,"masterpiece","positive"
"8010",8010,"mastery","anger"
"8011",8011,"mastery","joy"
"8012",8012,"mastery","positive"
"8013",8013,"mastery","trust"
"8014",8014,"matchmaker","anticipation"
"8015",8015,"mate","positive"
"8016",8016,"mate","trust"
"8017",8017,"materialism","negative"
"8018",8018,"materialist","disgust"
"8019",8019,"materialist","negative"
"8020",8020,"maternal","anticipation"
"8021",8021,"maternal","negative"
"8022",8022,"maternal","positive"
"8023",8023,"mathematical","trust"
"8024",8024,"matrimony","anticipation"
"8025",8025,"matrimony","joy"
"8026",8026,"matrimony","positive"
"8027",8027,"matrimony","trust"
"8028",8028,"matron","positive"
"8029",8029,"matron","trust"
"8030",8030,"mausoleum","sadness"
"8031",8031,"maxim","trust"
"8032",8032,"maximum","positive"
"8033",8033,"mayor","positive"
"8034",8034,"meadow","positive"
"8035",8035,"meandering","negative"
"8036",8036,"meaningless","negative"
"8037",8037,"meaningless","sadness"
"8038",8038,"measles","disgust"
"8039",8039,"measles","fear"
"8040",8040,"measles","negative"
"8041",8041,"measles","sadness"
"8042",8042,"measure","trust"
"8043",8043,"measured","positive"
"8044",8044,"measured","trust"
"8045",8045,"medal","anticipation"
"8046",8046,"medal","joy"
"8047",8047,"medal","positive"
"8048",8048,"medal","surprise"
"8049",8049,"medal","trust"
"8050",8050,"meddle","anger"
"8051",8051,"meddle","negative"
"8052",8052,"mediate","anticipation"
"8053",8053,"mediate","positive"
"8054",8054,"mediate","trust"
"8055",8055,"mediation","positive"
"8056",8056,"mediator","anticipation"
"8057",8057,"mediator","positive"
"8058",8058,"mediator","trust"
"8059",8059,"medical","anticipation"
"8060",8060,"medical","fear"
"8061",8061,"medical","positive"
"8062",8062,"medical","trust"
"8063",8063,"mediocre","negative"
"8064",8064,"mediocrity","negative"
"8065",8065,"meditate","anticipation"
"8066",8066,"meditate","joy"
"8067",8067,"meditate","positive"
"8068",8068,"meditate","trust"
"8069",8069,"mediterranean","positive"
"8070",8070,"medley","positive"
"8071",8071,"meek","sadness"
"8072",8072,"melancholic","negative"
"8073",8073,"melancholic","sadness"
"8074",8074,"melancholy","negative"
"8075",8075,"melancholy","sadness"
"8076",8076,"melee","fear"
"8077",8077,"melee","negative"
"8078",8078,"melodrama","anger"
"8079",8079,"melodrama","negative"
"8080",8080,"melodrama","sadness"
"8081",8081,"meltdown","negative"
"8082",8082,"meltdown","sadness"
"8083",8083,"memento","positive"
"8084",8084,"memorable","joy"
"8085",8085,"memorable","positive"
"8086",8086,"memorable","surprise"
"8087",8087,"memorable","trust"
"8088",8088,"memorials","sadness"
"8089",8089,"menace","anger"
"8090",8090,"menace","fear"
"8091",8091,"menace","negative"
"8092",8092,"menacing","anger"
"8093",8093,"menacing","fear"
"8094",8094,"menacing","negative"
"8095",8095,"mending","positive"
"8096",8096,"menial","negative"
"8097",8097,"menses","positive"
"8098",8098,"mentor","positive"
"8099",8099,"mentor","trust"
"8100",8100,"mercenary","fear"
"8101",8101,"mercenary","negative"
"8102",8102,"merchant","trust"
"8103",8103,"merciful","positive"
"8104",8104,"merciless","fear"
"8105",8105,"merciless","negative"
"8106",8106,"mercy","positive"
"8107",8107,"merge","anticipation"
"8108",8108,"merge","positive"
"8109",8109,"merit","positive"
"8110",8110,"merit","trust"
"8111",8111,"meritorious","joy"
"8112",8112,"meritorious","positive"
"8113",8113,"meritorious","trust"
"8114",8114,"merriment","joy"
"8115",8115,"merriment","positive"
"8116",8116,"merriment","surprise"
"8117",8117,"merry","joy"
"8118",8118,"merry","positive"
"8119",8119,"mess","disgust"
"8120",8120,"mess","negative"
"8121",8121,"messenger","trust"
"8122",8122,"messy","disgust"
"8123",8123,"messy","negative"
"8124",8124,"metastasis","negative"
"8125",8125,"methanol","negative"
"8126",8126,"metropolitan","positive"
"8127",8127,"mettle","positive"
"8128",8128,"microscope","trust"
"8129",8129,"microscopy","positive"
"8130",8130,"midwife","anticipation"
"8131",8131,"midwife","joy"
"8132",8132,"midwife","negative"
"8133",8133,"midwife","positive"
"8134",8134,"midwife","trust"
"8135",8135,"midwifery","positive"
"8136",8136,"mighty","anger"
"8137",8137,"mighty","fear"
"8138",8138,"mighty","joy"
"8139",8139,"mighty","positive"
"8140",8140,"mighty","trust"
"8141",8141,"mildew","disgust"
"8142",8142,"mildew","negative"
"8143",8143,"military","fear"
"8144",8144,"militia","anger"
"8145",8145,"militia","fear"
"8146",8146,"militia","negative"
"8147",8147,"militia","sadness"
"8148",8148,"mill","anticipation"
"8149",8149,"mime","positive"
"8150",8150,"mimicry","negative"
"8151",8151,"mimicry","surprise"
"8152",8152,"mindful","positive"
"8153",8153,"mindfulness","positive"
"8154",8154,"minimize","negative"
"8155",8155,"minimum","negative"
"8156",8156,"ministry","joy"
"8157",8157,"ministry","positive"
"8158",8158,"ministry","trust"
"8159",8159,"minority","negative"
"8160",8160,"miracle","anticipation"
"8161",8161,"miracle","joy"
"8162",8162,"miracle","positive"
"8163",8163,"miracle","surprise"
"8164",8164,"miracle","trust"
"8165",8165,"miraculous","joy"
"8166",8166,"miraculous","positive"
"8167",8167,"miraculous","surprise"
"8168",8168,"mire","disgust"
"8169",8169,"mire","negative"
"8170",8170,"mirth","joy"
"8171",8171,"mirth","positive"
"8172",8172,"misbehavior","anger"
"8173",8173,"misbehavior","disgust"
"8174",8174,"misbehavior","negative"
"8175",8175,"misbehavior","surprise"
"8176",8176,"miscarriage","fear"
"8177",8177,"miscarriage","negative"
"8178",8178,"miscarriage","sadness"
"8179",8179,"mischief","negative"
"8180",8180,"mischievous","negative"
"8181",8181,"misconception","anger"
"8182",8182,"misconception","disgust"
"8183",8183,"misconception","fear"
"8184",8184,"misconception","negative"
"8185",8185,"misconduct","disgust"
"8186",8186,"misconduct","negative"
"8187",8187,"miserable","anger"
"8188",8188,"miserable","disgust"
"8189",8189,"miserable","negative"
"8190",8190,"miserable","sadness"
"8191",8191,"miserably","negative"
"8192",8192,"miserably","sadness"
"8193",8193,"misery","anger"
"8194",8194,"misery","disgust"
"8195",8195,"misery","fear"
"8196",8196,"misery","negative"
"8197",8197,"misery","sadness"
"8198",8198,"misfortune","fear"
"8199",8199,"misfortune","negative"
"8200",8200,"misfortune","sadness"
"8201",8201,"misguided","disgust"
"8202",8202,"misguided","negative"
"8203",8203,"mishap","disgust"
"8204",8204,"mishap","fear"
"8205",8205,"mishap","negative"
"8206",8206,"mishap","sadness"
"8207",8207,"mishap","surprise"
"8208",8208,"misinterpretation","negative"
"8209",8209,"mislead","anger"
"8210",8210,"mislead","fear"
"8211",8211,"mislead","negative"
"8212",8212,"mislead","trust"
"8213",8213,"misleading","anger"
"8214",8214,"misleading","disgust"
"8215",8215,"misleading","negative"
"8216",8216,"mismanagement","negative"
"8217",8217,"mismatch","negative"
"8218",8218,"misnomer","negative"
"8219",8219,"misplace","anger"
"8220",8220,"misplace","disgust"
"8221",8221,"misplace","negative"
"8222",8222,"misplaced","negative"
"8223",8223,"misrepresent","negative"
"8224",8224,"misrepresentation","negative"
"8225",8225,"misrepresentation","sadness"
"8226",8226,"misrepresented","anger"
"8227",8227,"misrepresented","negative"
"8228",8228,"missile","fear"
"8229",8229,"missing","fear"
"8230",8230,"missing","negative"
"8231",8231,"missing","sadness"
"8232",8232,"missionary","positive"
"8233",8233,"misstatement","anger"
"8234",8234,"misstatement","disgust"
"8235",8235,"misstatement","negative"
"8236",8236,"mistake","negative"
"8237",8237,"mistake","sadness"
"8238",8238,"mistaken","fear"
"8239",8239,"mistaken","negative"
"8240",8240,"mistress","anger"
"8241",8241,"mistress","disgust"
"8242",8242,"mistress","negative"
"8243",8243,"mistrust","disgust"
"8244",8244,"mistrust","fear"
"8245",8245,"mistrust","negative"
"8246",8246,"misunderstand","negative"
"8247",8247,"misunderstanding","anger"
"8248",8248,"misunderstanding","negative"
"8249",8249,"misunderstanding","sadness"
"8250",8250,"misuse","negative"
"8251",8251,"mite","disgust"
"8252",8252,"mite","negative"
"8253",8253,"moan","fear"
"8254",8254,"moan","sadness"
"8255",8255,"moat","trust"
"8256",8256,"mob","anger"
"8257",8257,"mob","fear"
"8258",8258,"mob","negative"
"8259",8259,"mobile","anticipation"
"8260",8260,"mockery","disgust"
"8261",8261,"mockery","negative"
"8262",8262,"mocking","anger"
"8263",8263,"mocking","disgust"
"8264",8264,"mocking","negative"
"8265",8265,"mocking","sadness"
"8266",8266,"model","positive"
"8267",8267,"moderate","positive"
"8268",8268,"moderator","positive"
"8269",8269,"moderator","trust"
"8270",8270,"modest","positive"
"8271",8271,"modest","trust"
"8272",8272,"modesty","positive"
"8273",8273,"modify","surprise"
"8274",8274,"molestation","anger"
"8275",8275,"molestation","disgust"
"8276",8276,"molestation","fear"
"8277",8277,"molestation","negative"
"8278",8278,"molestation","sadness"
"8279",8279,"momentum","anticipation"
"8280",8280,"momentum","positive"
"8281",8281,"monetary","anticipation"
"8282",8282,"monetary","positive"
"8283",8283,"money","anger"
"8284",8284,"money","anticipation"
"8285",8285,"money","joy"
"8286",8286,"money","positive"
"8287",8287,"money","surprise"
"8288",8288,"money","trust"
"8289",8289,"monk","positive"
"8290",8290,"monk","trust"
"8291",8291,"monochrome","disgust"
"8292",8292,"monochrome","negative"
"8293",8293,"monogamy","trust"
"8294",8294,"monopolist","negative"
"8295",8295,"monsoon","negative"
"8296",8296,"monsoon","sadness"
"8297",8297,"monster","fear"
"8298",8298,"monster","negative"
"8299",8299,"monstrosity","anger"
"8300",8300,"monstrosity","disgust"
"8301",8301,"monstrosity","fear"
"8302",8302,"monstrosity","negative"
"8303",8303,"monstrosity","surprise"
"8304",8304,"monument","positive"
"8305",8305,"moody","anger"
"8306",8306,"moody","negative"
"8307",8307,"moody","sadness"
"8308",8308,"moorings","trust"
"8309",8309,"moot","negative"
"8310",8310,"moral","anger"
"8311",8311,"moral","positive"
"8312",8312,"moral","trust"
"8313",8313,"morality","positive"
"8314",8314,"morality","trust"
"8315",8315,"morals","anger"
"8316",8316,"morals","anticipation"
"8317",8317,"morals","disgust"
"8318",8318,"morals","joy"
"8319",8319,"morals","positive"
"8320",8320,"morals","surprise"
"8321",8321,"morals","trust"
"8322",8322,"morbid","negative"
"8323",8323,"morbid","sadness"
"8324",8324,"morbidity","anger"
"8325",8325,"morbidity","disgust"
"8326",8326,"morbidity","fear"
"8327",8327,"morbidity","negative"
"8328",8328,"morbidity","sadness"
"8329",8329,"morgue","disgust"
"8330",8330,"morgue","fear"
"8331",8331,"morgue","negative"
"8332",8332,"morgue","sadness"
"8333",8333,"moribund","negative"
"8334",8334,"moribund","sadness"
"8335",8335,"morn","anticipation"
"8336",8336,"moron","negative"
"8337",8337,"moronic","negative"
"8338",8338,"morrow","anticipation"
"8339",8339,"morsel","negative"
"8340",8340,"mortal","negative"
"8341",8341,"mortality","anger"
"8342",8342,"mortality","fear"
"8343",8343,"mortality","negative"
"8344",8344,"mortality","sadness"
"8345",8345,"mortar","positive"
"8346",8346,"mortgage","fear"
"8347",8347,"mortgagee","trust"
"8348",8348,"mortgagor","fear"
"8349",8349,"mortification","anticipation"
"8350",8350,"mortification","disgust"
"8351",8351,"mortification","fear"
"8352",8352,"mortification","negative"
"8353",8353,"mortification","sadness"
"8354",8354,"mortuary","fear"
"8355",8355,"mortuary","negative"
"8356",8356,"mortuary","sadness"
"8357",8357,"mosque","anger"
"8358",8358,"mosquito","anger"
"8359",8359,"mosquito","disgust"
"8360",8360,"mosquito","negative"
"8361",8361,"mother","anticipation"
"8362",8362,"mother","joy"
"8363",8363,"mother","negative"
"8364",8364,"mother","positive"
"8365",8365,"mother","sadness"
"8366",8366,"mother","trust"
"8367",8367,"motherhood","joy"
"8368",8368,"motherhood","positive"
"8369",8369,"motherhood","trust"
"8370",8370,"motion","anticipation"
"8371",8371,"motive","positive"
"8372",8372,"mountain","anticipation"
"8373",8373,"mourn","negative"
"8374",8374,"mourn","sadness"
"8375",8375,"mournful","anger"
"8376",8376,"mournful","fear"
"8377",8377,"mournful","negative"
"8378",8378,"mournful","sadness"
"8379",8379,"mourning","negative"
"8380",8380,"mourning","sadness"
"8381",8381,"mouth","surprise"
"8382",8382,"mouthful","disgust"
"8383",8383,"movable","positive"
"8384",8384,"mover","positive"
"8385",8385,"muck","disgust"
"8386",8386,"muck","negative"
"8387",8387,"mucous","disgust"
"8388",8388,"mucus","disgust"
"8389",8389,"mud","negative"
"8390",8390,"muddle","negative"
"8391",8391,"muddled","negative"
"8392",8392,"muddy","disgust"
"8393",8393,"muddy","negative"
"8394",8394,"muff","anger"
"8395",8395,"muff","disgust"
"8396",8396,"muff","negative"
"8397",8397,"mug","anger"
"8398",8398,"mug","fear"
"8399",8399,"mug","negative"
"8400",8400,"mug","positive"
"8401",8401,"mug","sadness"
"8402",8402,"mule","anger"
"8403",8403,"mule","negative"
"8404",8404,"mule","trust"
"8405",8405,"mum","fear"
"8406",8406,"mum","negative"
"8407",8407,"mumble","negative"
"8408",8408,"mumps","negative"
"8409",8409,"murder","anger"
"8410",8410,"murder","disgust"
"8411",8411,"murder","fear"
"8412",8412,"murder","negative"
"8413",8413,"murder","sadness"
"8414",8414,"murder","surprise"
"8415",8415,"murderer","anger"
"8416",8416,"murderer","disgust"
"8417",8417,"murderer","fear"
"8418",8418,"murderer","negative"
"8419",8419,"murderer","sadness"
"8420",8420,"murderous","anger"
"8421",8421,"murderous","disgust"
"8422",8422,"murderous","fear"
"8423",8423,"murderous","negative"
"8424",8424,"murderous","sadness"
"8425",8425,"murderous","surprise"
"8426",8426,"murky","disgust"
"8427",8427,"murky","negative"
"8428",8428,"murky","sadness"
"8429",8429,"muscular","positive"
"8430",8430,"music","joy"
"8431",8431,"music","positive"
"8432",8432,"music","sadness"
"8433",8433,"musical","anger"
"8434",8434,"musical","anticipation"
"8435",8435,"musical","joy"
"8436",8436,"musical","positive"
"8437",8437,"musical","sadness"
"8438",8438,"musical","surprise"
"8439",8439,"musical","trust"
"8440",8440,"musket","fear"
"8441",8441,"muss","negative"
"8442",8442,"musty","disgust"
"8443",8443,"musty","negative"
"8444",8444,"mutable","anticipation"
"8445",8445,"mutable","positive"
"8446",8446,"mutant","negative"
"8447",8447,"mutilated","disgust"
"8448",8448,"mutilated","negative"
"8449",8449,"mutilation","anger"
"8450",8450,"mutilation","disgust"
"8451",8451,"mutilation","fear"
"8452",8452,"mutilation","negative"
"8453",8453,"mutilation","sadness"
"8454",8454,"mutiny","anger"
"8455",8455,"mutiny","disgust"
"8456",8456,"mutiny","fear"
"8457",8457,"mutiny","negative"
"8458",8458,"mutiny","surprise"
"8459",8459,"mutter","anger"
"8460",8460,"mutter","negative"
"8461",8461,"mutual","positive"
"8462",8462,"muzzle","fear"
"8463",8463,"muzzle","negative"
"8464",8464,"myopia","anger"
"8465",8465,"myopia","negative"
"8466",8466,"myopia","sadness"
"8467",8467,"mysterious","anticipation"
"8468",8468,"mysterious","fear"
"8469",8469,"mysterious","surprise"
"8470",8470,"mystery","anticipation"
"8471",8471,"mystery","surprise"
"8472",8472,"mystic","surprise"
"8473",8473,"nab","negative"
"8474",8474,"nab","surprise"
"8475",8475,"nadir","negative"
"8476",8476,"nag","anger"
"8477",8477,"nag","negative"
"8478",8478,"naive","negative"
"8479",8479,"nameless","disgust"
"8480",8480,"nameless","negative"
"8481",8481,"nap","joy"
"8482",8482,"nap","positive"
"8483",8483,"napkin","sadness"
"8484",8484,"nappy","disgust"
"8485",8485,"nappy","negative"
"8486",8486,"narcotic","negative"
"8487",8487,"nascent","anticipation"
"8488",8488,"nasty","anger"
"8489",8489,"nasty","disgust"
"8490",8490,"nasty","fear"
"8491",8491,"nasty","negative"
"8492",8492,"nasty","sadness"
"8493",8493,"nation","trust"
"8494",8494,"naturalist","positive"
"8495",8495,"naughty","negative"
"8496",8496,"nausea","disgust"
"8497",8497,"nausea","negative"
"8498",8498,"nauseous","disgust"
"8499",8499,"nauseous","negative"
"8500",8500,"nauseous","sadness"
"8501",8501,"navigable","anticipation"
"8502",8502,"navigable","positive"
"8503",8503,"navigator","anticipation"
"8504",8504,"navigator","trust"
"8505",8505,"nay","negative"
"8506",8506,"neatly","positive"
"8507",8507,"necessity","sadness"
"8508",8508,"nectar","positive"
"8509",8509,"needful","negative"
"8510",8510,"needle","positive"
"8511",8511,"needy","negative"
"8512",8512,"nefarious","disgust"
"8513",8513,"nefarious","fear"
"8514",8514,"nefarious","negative"
"8515",8515,"nefarious","sadness"
"8516",8516,"nefarious","surprise"
"8517",8517,"negation","anger"
"8518",8518,"negation","negative"
"8519",8519,"negative","negative"
"8520",8520,"negative","sadness"
"8521",8521,"neglect","negative"
"8522",8522,"neglected","anger"
"8523",8523,"neglected","disgust"
"8524",8524,"neglected","negative"
"8525",8525,"neglected","sadness"
"8526",8526,"neglecting","negative"
"8527",8527,"negligence","negative"
"8528",8528,"negligent","negative"
"8529",8529,"negligently","negative"
"8530",8530,"negotiate","positive"
"8531",8531,"negotiate","trust"
"8532",8532,"negotiator","positive"
"8533",8533,"negro","negative"
"8534",8534,"negro","sadness"
"8535",8535,"neighbor","anticipation"
"8536",8536,"neighbor","positive"
"8537",8537,"neighbor","trust"
"8538",8538,"neighborhood","anticipation"
"8539",8539,"nepotism","anger"
"8540",8540,"nepotism","disgust"
"8541",8541,"nepotism","negative"
"8542",8542,"nepotism","sadness"
"8543",8543,"nerve","positive"
